,Id,Title,Fake/Real,count_quotes,has_quote_start,has_dots,has_apostrophe_s,has_apostrophe,has_number,has_comma,has_colon,has_parenthesis,has_hyphen,has_and,has_percentage,has_interrogation,has_exclamation,has_only_first_upper,has_any_noun_verb_lower,length,ADJ,ADV,NOUN,VERB,PROPN,PUNCT
864,864,Researchers Find Cure for Common Cold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,1,0,0
865,865,Amazon to release smartphone with 'hologram' screen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,1,1,2
866,866,Miley Cyrus wins restraining order against fan 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,3,1,2,0
867,867,Everything you need to know about what's happening with 38 Studios,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,11,0,0,1,3,0,0
868,868,Pentagon pays for scientist's experiment on over 700000 Facebook users,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,10,0,0,4,1,1,0
869,869,"Trending Stocks Watch List: Oi SA (ADR) (NYSE:OIBR), Orbital Sciences (NYSE  ...",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,12,1,0,4,1,6,9
870,870,"Astronomers spot distant planet in ""habitable zone""",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,3,1,0,2
871,871,"Europe Earnings: adidas, BNP Paribas, Lloyds Banking, Weir",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,2,0,6,4
872,872,Shia LaBeouf Got Arrested At A Broadway Play Like The Class Act He Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,4,1,2,0
873,873,BNP to Pay Almost $9.0B for Violating Sanctions,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,2,2,2,0,0
874,874,Tesla Motors turns all its patents over to the open source movement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,3,1,2,0
875,875,WHO Declares Health Emergency on Polio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,0,0
876,876,US stocks open modestly higher today,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,2,1,1,0
877,877,The Voice USA 2014 Recap: Night 3 – Battle Rounds (VIDEO),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,11,0,0,6,0,1,4
878,878,NextEra Energy recognized as a World's Most Ethical Company® for seventh time,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,12,3,1,5,1,0,0
879,879,UVA Medical Students Learn Locations of Residencies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3,1,1,0
880,880,"""Detroit Police and Firefighters Reach Pension Deal, Avert Crisis""",1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,6,1,1,3
881,881,Diet Higher in Protein: Lower Risk of Stroke,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,3,0,1,1
882,882,"""Frankie Knuckles Dead: Tributes Pour In for Chicago's 'Godfather of House'""",1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,11,1,0,5,1,1,5
883,883,"""Asia Stocks Close Higher, Boosted by Positive Economic News""",1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,1,2,2,1,3
884,884,Gold gains as Yellen says policy stays loose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,3,2,1,0
885,885,Steven Colbert: A Video Primer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,2,0,2,1
886,886,Qualcomm's 8-core Snapdragon 615 to go into production soon,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,9,0,1,3,1,1,1
887,887,"""Comcast's Industry Merger Faces Growing Opposition""",1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,4,2,0,2
888,888,Amazon Reveals New Fire Phone To Challenge Apple And Samsung Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,0,4,2,2,0
889,889,Breakthrough in Fusion Energy Promises Clean Power for All,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,4,1,0,0
890,890,Rosie O'Donnell returning to 'The View': report,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,0,0,1,2,2,3
891,891,Amazon's revenue increases despite spending rise,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,1,1,0
892,892,Daily Mail apologizes after George Clooney slams 'fabricated' mother-in-law  ...,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,10,1,0,4,1,3,5
893,893,Breach fallout claims Target CEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,1,0,0
894,894,"Jolie, Stella McCartney team up for kids clothing line",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,5,0,2,1
895,895,HP slashes 16000 more jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,0,1,1,1,0
896,896,"""China Mobile's Profit Takes a Hit Due to Competition and 4G Costs""",1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,5,1,2,2
897,897,Freddie Mac posts $4B income in 1Q2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,2,0,3,0
898,898,"""Chocolate Pills"" Studied for Potential Heart Attack and Stroke Prevention",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,6,1,0,2
899,899,"""Samsung Galaxy Tab S Challenges iPad Dominance in Tablet Market""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,1,3,2
900,900,'Allegiant' Will Be Two Movies,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,0,2
901,901,Celebrity-backed 'steakhouse for females' shut down after health issues,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,9,0,0,5,2,0,2
902,902,Kurds confirm oil exports to Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,1,1,0
903,903,"My First 7 Questions About This Apple-Beats Deal (Which, By the Way, I'm Not  ...",0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,15,1,0,5,0,0,5
904,904,Apple set to buy Beats Electronics in $3.4b deal: reports,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0,0,5,2,0,1
905,905,First lady says GOP school lunch nutrition cuts 'unacceptable',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2,2,4,2
906,906,US pending home sales rise sharply in May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,2,2,0,0
907,907,"""American Airlines Expects to Obtain Single Operating Certificate in Q2 2015""",1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,2,2,3,2
908,908,Ultra Music Festival 2014 Day One,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,1,0,3,0,0,0
909,909,"Beyonce, one of 'Time's Most Influential People: A sexy retrospective",0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,10,3,1,3,0,0,3
910,910,Automakers see US sales gains in May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,1,0,0
911,911,"Dropbox for Business goes live to all, new collaborative feature introduced",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,2,1,2,2,1,1
912,912,Worst Ebola Outbreak in Seven Years Kills 80 in Guinea,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,3,1,1,0
913,913,ASEAN faces renewed unity test as East Vietnam Sea tensions spike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,3,2,4,0
914,914,Apple's new 12.9-inch iPad coming early 2015,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,7,2,0,2,1,1,1
915,915,Jon Hamm admits working on porn movies was 'soul-crushing',0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,9,0,0,3,2,2,3
916,916,Climate expert rips government meddling in UN report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,5,0,2,0
917,917,WFP contributes to Ebola fight in Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,3,2,1,0
918,918,BOE gearing up to rein in UK housing market,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,2,2,2,0
919,919,Want iOS notifications on the Mac? Try Notifyr,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,3,2,1,1
920,920,'The Magic School Bus' remake coming to Netflix: More shows that need  ...,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,13,2,0,3,3,1,4
921,921,21Vianet Announces General Availability of Microsoft Office 365 Services  ...,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,3,1,2,1
922,922,Heartbleed's Intranet & VPN Connection,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,5,0,0,3,0,1,0
923,923,"Groupon posts wider loss, revenue up",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,0,3,1,0,1
924,924,Fed Climate Report To Present Dire Picture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,3,1,1,0
925,925,Fed's George: Raise Rates 'Sooner and at a Faster Pace' Than 2015 Consensus,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,13,1,1,5,0,1,2
926,926,"""Community Heroes: Ordinary People Making Extraordinary Contributions""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,2,0,4,1,0,3
927,927,"Happy 50th Birthday, Ford Mustang! Iconic American car has a strong NASCAR  ...",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,13,5,0,3,1,2,3
928,928,Apple aims to disable texting while driving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2,3,0,0
929,929,Seinfeld Turns 25 -- See How the Stars Have All Aged!,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,11,0,0,1,3,1,2
930,930,No Life on Gliese 581-d or g: New Research Proves Two Earth-Like Planet  ...,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,14,3,0,6,1,0,4
931,931,Mad Men - the (Blaxploitation) Movie,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,0,3,0,0,3
932,932,[Ticker] ECB to meet less frequently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,1,1,0,0
933,933,Crackle Adds Chromecast Support with Latest Update,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,3,1,0,0
934,934,"Erie students reflect on Jesus, Last Supper (Updated: 10:45 am)",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,10,1,0,3,2,2,4
935,935,Fusion-io (FIO) Has Jumped To Over A 2-Month High After Merger Agreement,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,12,1,0,5,1,1,4
936,936,"""Google's Possible Breakthrough in Smartwatch Technology""",1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,0,1,2
937,937,Improving MacBook battery life in 2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,3,1,0,0
938,938,AstraZeneca (AZN): Today's Pre-Market Leader Stock,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,6,3,0,4,0,1,2
939,939,Apple devices held hostage using Find My iPhone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,4,3,0,0
940,940,Rolling Stones cancel Australia and New Zealand dates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,2,1,3,0
941,941,"""Zillow Acquires Trulia for $3.5 Billion in All-Stock Deal""",1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,4,1,0,3
942,942,Self-Driving Trucks Revolutionize Transportation Industry,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,4,2,0,1
943,943,Running 7 minutes a day 'halves heart death risk',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,6,1,0,2
944,944,Nigerian official: Hundreds killed in attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,3,1,0,1
945,945,New Michael Jackson album slated for release in May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,1,5,0
946,946,Historic Peace Summit Brings Nations Together,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,3,1,0,0
947,947,Pharrell Bursts Into Tears During Oprah Interview,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,4,0,1,0
948,948,Transformers holds number 1 spot at the box office,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,4,1,1,0
949,949,NASA spots Antarctic ice sheet melt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,3,1,1,0
950,950,Ryan Gosling Fought With Rachel McAdams During The Notebook; Jill Duggar  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,3,2,3,2
951,951,"Pressure from victims, investigators mounts on GM ahead of congressional hearing",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,1,1,5,0,1,1
952,952,Risky Business Report Says Climate Change Will Cost Billions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,5,2,0,0
953,953,Rolf Harris guilty: Entertainer found guilty of 12 indecent assaults at court,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,12,1,0,4,1,3,1
954,954,Watch Neil Patrick Harris and Jason Segel sing a 'Les Miz' duet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,2,5,2
955,955,What Do McDonald's Workers Really Make Per Hour?,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,8,0,1,2,1,1,1
956,956,Huge femur found in Argentina could be biggest dino yet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,1,3,1,0,0
957,957,"""Tech Revolution: Artificial Intelligence Enhances Efficiency in Healthcare Sector""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,6,1,0,3
958,958,How not to talk about a sex abuse accuser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,3,1,0,0
959,959,London transport regulator says Uber can legally operate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,2,2,2,0
960,960,"""Mosquito-Borne Illness Spreads in the United States""",1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,1,2,2,3
961,961,Kate Middleton has serious hair malfunction as she sports new look while on  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,3,2,2,1
962,962,Nick Cannon Receives Backlash over 'White Face' Photo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,1,2,1
963,963,Teen banned from track meet for pink hair in support of cancer-stricken mom,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,1,0,7,2,0,1
964,964,Here's Is Amazon's Content Strategy Explained In One Paragraph,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,9,0,1,3,1,1,0
965,965,Broadway debut of Disney's 'Aladdin' lacks magic,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,1,2,2
966,966,"""Coca-Cola Reports 8% Drop in Profit""",1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,6,0,0,3,1,2,3
967,967,Chechen leader denies sending troops to Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2,3,1,0
968,968,U.S. Stocks End Higher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,1,2,0
969,969,US Patient Receives Ebola Serum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,1,2,0
970,970,Democratic FCC Commissioners Ask Wheeler to Slow Down Net Neutrality  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,3,2,1,1
971,971,The Ticker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
972,972,IKEA to raise minimum wage at US stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,2,1,2,0
973,973,BNY Mellon says no comment on Argentina bond payment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,4,1,2,0
974,974,Aereo has to pay TV show creators? This isn't rocket science,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11,0,0,5,2,1,1
975,975,Miley Cyrus Postpones U.S. Tour Dates Until August,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,2,0,6,0
976,976,Gary Oldman Is Slammed By Mel Gibson's DUI Arresting Police Officer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,2,2,5,0
977,977,NASA Discovers Water on Mars: Is Life Possible?,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,1,0,3,1,1,2
978,978,Lawmakers propose equipping officers with heroin antidote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,2,1,0
979,979,Lululemon rises as CEO says he'll speed up global expansion,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,3,2,1,0
980,980,Internet 'fast lane' proposal crumbles as 150 tech companies voice net neutrality  ...,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,13,2,0,7,1,0,2
981,981,"The Ellen DeGeneres Show Recap: Ashton Kutcher Stocked Up with Pickles, Ice  ...",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,13,0,0,5,1,3,3
982,982,Jenny McCarthy Says She's Pro-Vaccination,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,5,2,0,1,1,2,0
983,983,Asteroids hit Earth with force of nuclear blasts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,4,1,0,0
984,984,Can Facebook Inc. (FB) NewsWire Deliver On What It Promises?,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,0,0,1,3,2,3
985,985,"""Drinking Milk May Keep Osteoarthritis at Bay in Women, Research Finds""",1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,5,3,0,3
986,986,"""Anita Baker Claims She's Being 'Terrorized'""",1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,2,2,4
987,987,"Gays, Lesbians Face Certain Health Challenges, U.S. Report Says",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,1,0,5,2,2,2
988,988,"iPhone 6 Release Date, Price: More Rumors",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,1,0,5,0,0,2
989,989,Pitbull & Jennifer Lopez Tell Everyone We Are One In The World Cup's Official  ...,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,15,0,0,1,1,5,1
990,990,Beyonce unveils wedding video,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,1,0,0
991,991,Kim Kardashian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0
992,992,Perth university probes possible MH370 sound,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,0,1,1,3,0
993,993,Bryan Singer's sex abuse accuser names 3 more Hollywood bigwigs,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,10,2,0,6,0,1,0
994,994,Google preps for developers conference in San Francisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0,5,0
995,995,Brittany Murphy's Final Film Hits Theaters Four Years After Her Death,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,11,1,0,4,2,1,0
996,996,Record Store Day - 7in vinyl to the fore!,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,9,0,0,5,0,0,2
997,997,Cronyism Overwhelms EJS - 'Vote of No Confidence' Sought for Weeks,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,1,0,5,1,0,3
998,998,Researchers Establish Link between Alcohol Drinking and Musical Branding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,5,1,0,0
999,999,"Facebook's Psych Experiment: Consent, Privacy, and Manipulation",0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,7,0,0,5,0,1,3
1000,1000,Ice bucket challenge held at ymca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,4,1,0,0
1001,1001,Global Cyberattack Shuts Down Internet in Multiple Countries,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,4,0,0,0
1002,1002,World's Fastest Electric Car Breaks Speed Record,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7,2,0,4,1,0,0
1003,1003,'Burger King Baby' reunites with birth mother thanks to Facebook,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,7,1,0,1
1004,1004,"Mt. Gox CEO's blog hacked, database leak claims there should be a 951k Bitcoin  ...",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,15,0,0,4,2,5,2
1005,1005,Destiny's Child reunites in Michelle Williams' 'Say Yes',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,3,1,2,2
1006,1006,"""Editorial Calls for Ohio to Lead with Higher Cigarette Tax""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,3,1,1,2
1007,1007,"""First Solar Sells Macho Springs Solar Project, Terms Undisclosed""",1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,2,0,3,2,2,3
1008,1008,Did Beyonce Diss Jay Z For Cheating At Their Concert In Ohio?,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,0,0,1,2,5,1
1009,1009,We Just Saved You 7 Hours With This 3-Minute Recap of the Transformers Movies,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,1,5,1,0,1
1010,1010,"*Sigh* - Flappy Bird will be back and 'better', Dong Nguyen says",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,12,2,1,1,1,4,5
1011,1011,"""Space Exploration Triumph: Probe Discovers Water on Distant Moon""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,6,1,0,3
1012,1012,"""China's Cabinet Criticizes 'Referendum' in Hong Kong""",1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,1,3,4
1013,1013,Game Of Thrones (experts): “Oathkeeper”,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,5,0,0,4,0,0,4
1014,1014,Diaz: Mann can grab my tooshie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,1,1,2,1
1015,1015,Movie review by Rashid Irani: Johnny Depp goes dystopian in Transcendence,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,3,1,4,1
1016,1016,"Urban Outfitters, Inc. (NASDAQ:URBN) Q1 Profit Drops Hurt By Margins",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,10,1,0,5,2,3,4
1017,1017,Economic Calendar: Euro and Australian Dollar to Face Central Bank,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3,0,4,1,0,1
1018,1018,New Earth-Size Planet Found,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,3,1,0,1
1019,1019,Brody Jenner claims that his brother Brandon Jenner and stepsister Kim  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,3,1,4,1
1020,1020,Malaysia Airlines Flight MH370 update: 4 months after disappearance  ...,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0,0,4,0,3,2
1021,1021,'Click It or Ticket' seat-belt safety campaign – from May 19 through June 1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,14,0,0,6,1,1,3
1022,1022,Kris Jenner Furious That Kim Kardashian Won't Sell Wedding Pics,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,2,1,4,0
1023,1023,New project with Brad will be experimental: Angelina Jolie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,2,0,2,0,2,1
1024,1024,Emory School of Medicine students celebrate Match Day 2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,0,4,1,1,0
1025,1025,"""Steve Ballmer Contemplates Giving Up Board Seat at Microsoft""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,2,2
1026,1026,"""Culinary Delight: World's Top Chefs Gather for Gastronomic Extravaganza""",1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,9,3,0,4,1,0,3
1027,1027,Google unveils driver-less car prototypes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,0,3,0,2,1
1028,1028,Tesco profits slump for second year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2,1,1,0
1029,1029,"""Sony's April 2014 NPD Response: PS4 Demand Continues to Outstrip Supply""",1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,11,0,0,5,2,2,3
1030,1030,UPDATED: Debris Spotted Could Be Missing Malaysian Plane,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,1,0,2,3,0,1
1031,1031,OUTRAGEOUS COURT DECISION: MASSACHUSETTS JUDGE RULES  ...,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,0,3,0,2,2
1032,1032,Colton Burpo Still Remembers His Trip To Heaven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,2,1,2,0
1033,1033,Soak up the sun - safely!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,0,1,1,1,0,2
1034,1034,Facebook enters fitness tracking with acquisition of 'Moves' app maker,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,6,1,1,1
1035,1035,"""Environmental Success: Conservation Efforts Lead to Recovery of Endangered Species""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2,0,5,1,0,3
1036,1036,Postal workers protest deal to allow Staples to provide key mail services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,6,2,0,0
1037,1037,Beef recalled over failure to follow mad cow regulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,3,2,1,0
1038,1038,Beautiful photography isn't enough to overcome film's faults,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8,2,0,3,1,0,0
1039,1039,LIST: Recommended used cars for teens,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,3,2,0,1
1040,1040,"Tesco to follow-up Hudl success with Samsung Galaxy S5 ""challenger""",0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10,1,0,2,1,4,3
